semana,casos,obitos
202050,466,1
202051,401,1
202052,262,1
202053,176,0
202101,341,0
202102,823,1
202103,1028,1
202104,1225,0
202105,1292,4
202106,1561,3
202107,1496,1
202108,1736,0
202109,1734,2
202110,1895,1
202111,1977,7
202112,2260,5
202113,2003,3
202114,2708,4
202115,2938,1
202116,2597,2
202117,2752,6
202118,2671,4
202119,2620,3
202120,2432,2
202121,2329,2
202122,1899,2
202123,2165,3
202124,1812,1
202125,1641,3
202126,1322,0
202127,1151,0
202128,975,0
202129,910,1
202130,817,0
202131,671,0
202132,682,0
202133,590,2
202134,656,0
202135,555,1
202136,508,2
202137,558,0
202138,567,0
202139,617,0
202140,568,0
202141,519,1
202142,670,0
202143,741,2
202144,687,0
202145,856,2
202146,1099,0
202147,1896,2
202148,2343,3
202149,3432,6
202150,4197,4
202151,4078,2
202152,4649,2
202201,2993,2
202202,4436,8
202203,4913,8
202204,6049,8
202205,6715,3
202206,7787,10
202207,8322,13
202208,8620,6
202209,7524,15
202210,10637,19
202211,12137,13
202212,12897,26
202213,14452,12
202214,13669,18
202215,12245,18
202216,12284,14
202217,13726,18
202218,12709,24
202219,11582,9
202220,8607,12
202221,7246,7
202222,6215,10
202223,5479,9
202224,3996,5
202225,4565,9
202226,3455,6
202227,2847,5
202228,2604,6
202229,2234,3
202230,2213,3
202231,2085,4
202232,2413,3
202233,1800,4
202234,1885,4
202235,1737,2
202236,1643,4
202237,1749,0
202238,1741,1
202239,1601,4
202240,1624,1
202241,1311,2
202242,1547,3
202243,1281,1
202244,1040,1
202245,1632,4
202246,1772,6
202247,1998,6
202248,2082,2
202249,2069,2
202250,2417,3
202251,1964,3
202252,1775,0
