semana,casos,obitos
201837,47,0
201838,42,0
201839,57,0
201840,53,0
201841,66,0
201842,66,0
201843,82,0
201844,110,1
201845,134,1
201846,147,1
201847,208,0
201848,279,0
201849,350,0
201850,435,0
201851,524,0
201852,434,0
201901,778,3
201902,874,1
201903,1335,2
201904,1321,2
201905,1631,2
201906,1847,3
201907,1720,2
201908,1504,1
201909,1697,0
201910,1104,3
201911,1475,3
201912,1533,3
201913,1395,1
201914,1374,0
201915,1380,2
201916,983,0
201917,1138,2
201918,951,0
201919,979,2
201920,810,1
201921,696,2
201922,616,1
201923,451,1
201924,289,2
201925,213,0
201926,183,3
201927,113,0
201928,88,0
201929,67,0
201930,58,2
201931,75,1
201932,57,1
201933,41,1
201934,51,0
201935,54,0
201936,46,0
201937,34,0
201938,48,1
201939,35,2
201940,44,0
201941,50,0
201942,63,0
201943,92,0
201944,121,0
201945,135,0
201946,176,1
201947,156,0
201948,184,0
201949,216,0
201950,275,1
201951,252,1
201952,161,0
202001,148,1
202002,228,1
202003,226,0
202004,220,0
202005,232,1
202006,274,0
202007,281,1
202008,263,1
202009,240,0
202010,313,0
202011,277,1
202012,181,1
202013,107,1
202014,106,0
202015,128,1
202016,133,0
202017,138,0
202018,127,1
202019,131,2
202020,106,0
202021,98,0
202022,120,1
202023,92,1
202024,99,1
202025,88,0
202026,106,0
202027,110,0
202028,81,1
202029,97,0
202030,64,0
202031,63,0
202032,52,0
202033,43,0
202034,46,0
202035,36,0
202036,33,0
202037,21,0
202038,30,0
202039,24,0
202040,19,0
202041,15,0
202042,16,0
202043,20,0
202044,22,0
202045,21,0
202046,24,0
202047,40,0
202048,50,0
202049,50,0
202050,42,0
202051,44,0
202052,24,0
202053,14,0
202101,40,0
202102,66,0
202103,65,0
202104,71,0
202105,72,0
202106,87,0
202107,100,1
202108,114,0
202109,128,0
202110,137,1
202111,130,0
202112,111,2
202113,136,0
202114,177,3
202115,213,0
202116,186,1
202117,213,0
202118,233,0
202119,257,0
202120,262,0
202121,252,1
202122,251,0
202123,293,1
202124,222,0
202125,254,0
202126,258,0
202127,186,0
202128,172,0
202129,160,1
202130,160,1
202131,136,0
202132,131,0
202133,172,0
202134,139,0
202135,166,0
202136,110,1
202137,148,0
202138,106,0
202139,141,1
202140,82,0
202141,128,1
202142,186,0
202143,209,0
202144,212,0
202145,352,1
202146,481,0
202147,733,1
202148,1040,0
202149,1560,1
202150,2094,3
202151,1913,3
202152,2075,2
202201,1457,0
202202,2204,1
202203,2094,3
202204,1871,2
202205,1982,2
202206,1794,0
202207,1701,2
202208,1613,0
202209,1076,0
202210,1228,2
202211,1264,2
202212,1300,0
202213,1370,0
202214,1515,0
202215,1476,1
202216,1507,2
202217,1683,0
202218,1549,0
202219,1624,2
202220,1655,0
202221,1405,1
202222,1337,0
202223,1166,0
202224,859,0
202225,906,0
202226,757,1
202227,562,0
202228,440,0
202229,419,1
202230,350,0
202231,311,1
202232,282,0
202233,281,2
202234,248,0
202235,227,0
202236,123,0
202237,184,0
202238,158,1
202239,187,0
202240,147,0
202241,153,0
202242,163,2
202243,147,0
202244,165,0
202245,199,1
202246,240,0
202247,325,0
202248,309,0
202249,322,0
202250,366,1
202251,331,1
202252,352,0
