semana,casos,obitos
201812,3455,4
201813,2896,5
201814,4123,4
201815,4409,3
201816,4015,5
201817,3841,6
201818,3265,2
201819,4148,3
201820,3816,4
201821,3200,5
201822,2028,3
201823,2183,3
201824,1814,3
201825,1607,3
201826,1242,1
201827,860,0
201828,691,0
201829,678,0
201830,506,0
201831,572,0
201832,582,2
201833,476,0
201834,440,0
201835,545,1
201836,394,0
201837,410,1
201838,454,0
201839,547,0
201840,589,0
201841,468,0
201842,579,1
201843,692,0
201844,629,1
201845,820,1
201846,709,2
201847,959,1
201848,1142,1
201849,1109,0
201850,1388,1
201851,1389,1
201852,984,1
201901,1214,1
201902,1995,1
201903,1866,4
201904,1934,5
201905,2451,2
201906,2562,2
201907,2917,1
201908,3313,5
201909,3062,4
201910,2615,2
201911,3766,1
201912,4443,2
201913,4893,3
201914,5146,2
201915,5302,5
201916,4209,6
201917,5768,7
201918,5726,5
201919,5901,6
201920,5855,2
201921,5799,6
201922,5395,5
201923,4526,3
201924,3985,1
201925,2582,3
201926,2857,6
201927,1906,2
201928,1333,2
201929,1211,1
201930,956,1
201931,916,1
201932,599,1
201933,759,1
201934,714,1
201935,586,2
201936,574,0
201937,599,0
201938,613,2
201939,611,1
201940,664,1
201941,565,0
201942,705,1
201943,566,2
201944,633,1
201945,701,1
201946,642,2
201947,707,0
201948,690,1
201949,782,1
201950,911,0
201951,866,1
201952,573,0
202001,1002,0
202002,1231,0
202003,1430,2
202004,1732,2
202005,1741,6
202006,2230,0
202007,2270,1
202008,2126,1
202009,2336,1
202010,3107,1
202011,2943,2
202012,2050,4
202013,1867,2
202014,2212,1
202015,2467,3
202016,2405,1
202017,2324,0
202018,2014,2
202019,1941,2
202020,1779,2
202021,1585,1
202022,1306,1
202023,1392,2
202024,1367,1
202025,1369,2
202026,1286,1
202027,1319,0
202028,962,1
202029,652,3
202030,537,0
202031,529,1
202032,445,1
202033,478,0
202034,344,1
202035,249,0
202036,273,1
202037,284,0
202038,242,0
202039,233,0
202040,253,0
202041,229,0
202042,194,0
202043,204,1
202044,193,0
202045,323,0
202046,242,0
202047,279,0
202048,260,1
202049,331,0
202050,304,0
202051,247,1
202052,165,1
202053,106,0
202101,201,0
202102,525,0
202103,605,0
202104,811,0
202105,886,2
202106,1131,2
202107,1011,0
202108,1163,0
202109,1185,0
202110,1170,0
202111,1181,4
202112,1532,3
202113,1346,2
202114,1966,1
202115,2168,1
202116,1848,1
202117,1980,4
202118,2060,2
202119,2025,3
202120,1860,1
202121,1779,2
202122,1465,1
202123,1635,1
202124,1364,1
202125,1201,1
202126,948,0
202127,811,0
202128,642,0
202129,588,0
202130,518,0
202131,438,0
202132,436,0
202133,396,1
202134,410,0
202135,361,0
202136,304,0
202137,352,0
202138,355,0
202139,400,0
202140,375,0
202141,339,0
202142,455,0
202143,527,1
202144,552,0
202145,639,1
202146,883,0
202147,1433,1
202148,1922,0
202149,2785,6
202150,3491,4
202151,3388,1
202152,3619,1
202201,2264,0
202202,3184,4
202203,3616,2
202204,4728,4
202205,5284,2
202206,6310,6
202207,6923,8
202208,7027,5
202209,6384,10
202210,8800,16
202211,10090,9
202212,10537,17
202213,11847,8
202214,10929,10
202215,9815,13
202216,10123,9
202217,11152,13
202218,10152,20
202219,9159,6
202220,6792,7
202221,5500,5
202222,4364,6
202223,3760,6
202224,2671,4
202225,2918,2
202226,2343,3
202227,1829,2
202228,1740,4
202229,1550,2
202230,1545,2
202231,1399,3
202232,1708,2
202233,1008,2
202234,1158,2
202235,1135,1
202236,1001,1
202237,1120,0
202238,1207,0
202239,1056,3
202240,1058,1
202241,850,2
202242,1009,1
202243,846,0
202244,670,1
202245,1100,3
202246,1176,3
202247,1225,6
202248,1290,1
202249,1294,2
202250,1540,2
202251,1287,3
202252,1132,0
