semana,casos,obitos
201837,17,0
201838,25,0
201839,38,0
201840,18,0
201841,20,0
201842,33,0
201843,39,1
201844,36,0
201845,51,1
201846,26,0
201847,51,0
201848,80,0
201849,62,0
201850,95,0
201851,101,0
201852,113,0
201901,96,0
201902,133,1
201903,143,0
201904,188,0
201905,305,2
201906,424,0
201907,473,0
201908,641,3
201909,728,0
201910,589,1
201911,911,1
201912,1237,1
201913,1419,3
201914,1561,2
201915,1535,0
201916,1151,3
201917,1883,2
201918,1938,4
201919,1822,2
201920,2282,2
201921,2797,4
201922,3632,8
201923,3231,1
201924,2599,8
201925,1707,1
201926,1183,2
201927,892,1
201928,485,1
201929,377,1
201930,213,1
201931,218,0
201932,159,2
201933,159,0
201934,121,0
201935,91,4
201936,98,0
201937,95,0
201938,102,0
201939,107,2
201940,144,0
201941,143,1
201942,122,2
201943,116,0
201944,130,0
201945,138,1
201946,112,0
201947,145,2
201948,133,1
201949,127,0
201950,143,1
201951,197,1
201952,139,0
202001,271,2
202002,410,0
202003,629,1
202004,790,1
202005,743,0
202006,1083,0
202007,1246,3
202008,1711,2
202009,1999,3
202010,2372,3
202011,2508,3
202012,2133,3
202013,2088,2
202014,2311,3
202015,3178,1
202016,3180,2
202017,2895,0
202018,3156,4
202019,2721,1
202020,2232,5
202021,1917,6
202022,1646,4
202023,1265,4
202024,1013,1
202025,813,2
202026,615,5
202027,592,1
202028,497,1
202029,474,2
202030,331,1
202031,249,1
202032,197,0
202033,211,1
202034,191,1
202035,173,1
202036,196,0
202037,195,0
202038,160,0
202039,136,0
202040,165,1
202041,140,0
202042,155,0
202043,115,0
202044,125,0
202045,165,0
202046,133,0
202047,140,1
202048,167,1
202049,260,0
202050,227,0
202051,177,0
202052,169,0
202053,82,0
202101,98,0
202102,228,0
202103,206,1
202104,225,0
202105,244,0
202106,274,0
202107,272,0
202108,377,0
202109,441,0
202110,419,1
202111,379,0
202112,438,1
202113,401,2
202114,629,2
202115,598,3
202116,747,3
202117,688,1
202118,907,0
202119,705,0
202120,832,0
202121,712,0
202122,749,0
202123,720,1
202124,578,1
202125,495,2
202126,436,0
202127,309,0
202128,253,0
202129,204,0
202130,192,2
202131,167,0
202132,143,0
202133,115,0
202134,104,1
202135,99,0
202136,112,0
202137,131,1
202138,146,2
202139,128,1
202140,126,1
202141,112,0
202142,133,0
202143,110,0
202144,145,1
202145,147,1
202146,199,1
202147,268,0
202148,292,0
202149,368,0
202150,543,1
202151,599,0
202152,743,4
202201,404,0
202202,641,4
202203,794,1
202204,1099,2
202205,1112,2
202206,1471,1
202207,1527,1
202208,1858,3
202209,1472,1
202210,2485,5
202211,2650,1
202212,3093,5
202213,3718,4
202214,4113,6
202215,3522,5
202216,4172,4
202217,4960,6
202218,3820,3
202219,3288,4
202220,3374,6
202221,2903,3
202222,2028,3
202223,1552,1
202224,1425,1
202225,1192,3
202226,1096,2
202227,757,1
202228,585,1
202229,517,0
202230,415,2
202231,433,2
202232,374,2
202233,473,1
202234,438,1
202235,407,1
202236,473,0
202237,436,1
202238,429,1
202239,501,0
202240,452,2
202241,413,1
202242,487,0
202243,422,0
202244,308,0
202245,390,0
202246,367,1
202247,464,1
202248,518,2
202249,645,1
202250,772,0
202251,655,1
202252,685,0
