semana,casos,obitos
201815,1342,1
201816,1203,0
201817,871,2
201818,934,3
201819,822,2
201820,853,2
201821,793,2
201822,443,0
201823,475,0
201824,446,3
201825,487,4
201826,437,2
201827,353,0
201828,366,1
201829,361,1
201830,332,1
201831,244,1
201832,248,0
201833,206,0
201834,186,0
201835,171,0
201836,133,1
201837,140,0
201838,125,1
201839,149,1
201840,122,1
201841,132,2
201842,140,0
201843,151,0
201844,175,1
201845,181,1
201846,160,2
201847,201,0
201848,238,2
201849,263,0
201850,363,2
201851,308,1
201852,293,0
201901,328,2
201902,520,0
201903,537,1
201904,544,3
201905,588,1
201906,524,1
201907,658,1
201908,546,1
201909,633,2
201910,542,1
201911,1116,1
201912,1251,2
201913,1646,1
201914,2302,0
201915,2438,2
201916,2327,2
201917,3082,3
201918,3148,6
201919,3611,3
201920,3720,1
201921,3287,3
201922,3024,0
201923,2142,2
201924,1702,4
201925,1285,2
201926,1447,4
201927,1137,3
201928,758,2
201929,619,1
201930,402,3
201931,411,3
201932,355,2
201933,296,2
201934,312,1
201935,241,1
201936,199,2
201937,213,0
201938,194,0
201939,167,1
201940,222,0
201941,170,0
201942,175,2
201943,166,1
201944,187,1
201945,215,0
201946,174,0
201947,165,0
201948,211,0
201949,185,1
201950,204,1
201951,288,0
201952,215,1
202001,336,0
202002,404,1
202003,449,0
202004,413,1
202005,425,0
202006,406,2
202007,460,1
202008,467,0
202009,400,0
202010,420,1
202011,410,1
202012,246,1
202013,196,0
202014,204,0
202015,192,1
202016,203,1
202017,179,0
202018,162,1
202019,135,1
202020,132,2
202021,110,0
202022,97,0
202023,75,1
202024,88,0
202025,94,0
202026,90,0
202027,81,0
202028,81,0
202029,72,0
202030,86,2
202031,62,0
202032,43,0
202033,37,0
202034,39,1
202035,39,0
202036,60,0
202037,59,0
202038,59,1
202039,54,0
202040,54,0
202041,47,0
202042,57,1
202043,69,0
202044,51,0
202045,51,0
202046,71,0
202047,70,1
202048,54,1
202049,74,0
202050,57,0
202051,39,0
202052,29,0
202053,13,0
202101,30,0
202102,44,0
202103,43,0
202104,59,0
202105,64,0
202106,67,0
202107,52,0
202108,77,0
202109,93,0
202110,112,0
202111,161,2
202112,261,1
202113,149,0
202114,340,1
202115,271,1
202116,190,0
202117,302,0
202118,199,0
202119,195,2
202120,183,0
202121,187,1
202122,132,0
202123,223,2
202124,173,0
202125,130,0
202126,98,0
202127,108,1
202128,119,0
202129,92,0
202130,77,0
202131,88,0
202132,57,0
202133,81,2
202134,87,0
202135,83,1
202136,50,2
202137,71,2
202138,58,0
202139,84,2
202140,66,0
202141,32,0
202142,45,1
202143,43,0
202144,34,1
202145,35,0
202146,37,0
202147,63,0
202148,108,0
202149,83,0
202150,56,2
202151,56,1
202152,48,1
202201,22,0
202202,60,0
202203,70,0
202204,59,2
202205,88,0
202206,104,1
202207,153,0
202208,164,3
202209,132,0
202210,283,2
202211,431,2
202212,375,0
202213,525,0
202214,548,3
202215,571,2
202216,590,1
202217,1071,1
202218,1028,5
202219,1323,2
202220,1392,4
202221,1196,2
202222,1137,4
202223,1039,4
202224,717,1
202225,733,4
202226,497,2
202227,536,2
202228,458,2
202229,433,3
202230,417,0
202231,381,3
202232,306,0
202233,282,1
202234,279,0
202235,207,1
202236,205,2
202237,256,4
202238,284,2
202239,239,2
202240,241,0
202241,272,1
202242,344,1
202243,365,1
202244,317,4
202245,373,3
202246,322,3
202247,329,0
202248,277,2
202249,253,2
202250,309,1
202251,262,2
202252,354,1
