semana,casos,obitos
201807,1122,4
201808,1510,6
201809,1547,1
201810,1707,1
201811,1852,2
201812,1963,5
201813,1749,5
201814,2534,4
201815,3145,2
201816,3035,6
201817,2545,4
201818,1993,2
201819,2048,3
201820,2088,4
201821,1424,4
201822,868,0
201823,1053,4
201824,986,1
201825,881,3
201826,784,1
201827,600,2
201828,532,2
201829,450,2
201830,346,1
201831,381,2
201832,349,4
201833,430,2
201834,328,3
201835,338,0
201836,294,4
201837,363,0
201838,399,0
201839,451,0
201840,481,0
201841,434,1
201842,535,2
201843,618,1
201844,494,1
201845,692,2
201846,643,1
201847,829,1
201848,976,2
201849,1097,2
201850,1504,5
201851,1783,2
201852,1368,0
201901,2150,5
201902,3568,1
201903,4442,4
201904,5399,2
201905,7621,8
201906,8525,8
201907,10401,6
201908,12853,5
201909,13275,7
201910,12747,8
201911,18070,13
201912,23570,11
201913,29875,20
201914,34120,18
201915,37103,25
201916,35854,24
201917,50282,39
201918,49296,35
201919,50849,36
201920,46466,26
201921,39339,24
201922,32022,26
201923,22451,18
201924,15362,18
201925,9541,8
201926,8253,4
201927,5707,5
201928,3548,4
201929,2339,3
201930,1668,4
201931,1306,4
201932,1003,1
201933,876,3
201934,1004,3
201935,827,6
201936,887,2
201937,1007,2
201938,1002,2
201939,805,1
201940,829,2
201941,794,2
201942,936,2
201943,762,3
201944,694,0
201945,792,4
201946,719,2
201947,821,1
201948,927,1
201949,980,1
201950,1149,3
201951,1452,3
201952,976,1
202001,1696,3
202002,2553,2
202003,3233,2
202004,3617,5
202005,4143,4
202006,4961,6
202007,5638,3
202008,5879,3
202009,6125,3
202010,7663,4
202011,8433,3
202012,6033,8
202013,5067,4
202014,5696,7
202015,6245,5
202016,6653,2
202017,6478,6
202018,5584,4
202019,4968,3
202020,4594,5
202021,3770,6
202022,2824,2
202023,2838,7
202024,2507,2
202025,2305,1
202026,1934,4
202027,1915,1
202028,1688,0
202029,1401,3
202030,1263,2
202031,1050,1
202032,870,2
202033,1053,0
202034,867,0
202035,791,2
202036,809,0
202037,883,2
202038,807,2
202039,787,2
202040,791,1
202041,780,2
202042,726,1
202043,650,2
202044,597,1
202045,771,0
202046,905,2
202047,1062,1
202048,1111,0
202049,1209,0
202050,1100,0
202051,1007,1
202052,634,0
202053,395,0
202101,687,0
202102,1226,1
202103,1399,0
202104,1494,1
202105,1436,2
202106,1525,2
202107,1566,2
202108,1991,2
202109,2018,0
202110,2291,4
202111,2394,1
202112,2365,2
202113,1834,7
202114,2049,1
202115,1846,2
202116,1481,3
202117,1634,2
202118,1465,2
202119,1461,5
202120,1273,1
202121,1235,1
202122,1015,2
202123,1131,1
202124,873,3
202125,724,0
202126,557,2
202127,500,3
202128,482,1
202129,443,0
202130,360,3
202131,309,0
202132,403,1
202133,443,1
202134,418,0
202135,342,4
202136,360,1
202137,486,2
202138,468,2
202139,441,0
202140,420,2
202141,343,1
202142,378,1
202143,443,1
202144,462,1
202145,580,0
202146,544,0
202147,678,1
202148,733,0
202149,792,1
202150,870,0
202151,873,2
202152,939,1
202201,855,0
202202,1617,1
202203,1835,3
202204,1837,3
202205,1721,4
202206,1832,5
202207,1986,2
202208,2321,4
202209,2352,2
202210,3404,5
202211,4374,5
202212,5818,11
202213,7943,10
202214,8591,8
202215,8819,8
202216,9939,11
202217,12459,12
202218,11381,6
202219,11732,13
202220,9379,5
202221,7309,2
202222,6271,9
202223,5462,5
202224,3676,7
202225,3977,4
202226,2827,0
202227,2477,2
202228,2093,2
202229,1663,1
202230,1582,1
202231,1386,0
202232,1247,2
202233,1111,3
202234,971,2
202235,1050,2
202236,881,2
202237,1186,7
202238,1253,0
202239,1177,0
202240,1231,1
202241,1158,3
202242,1414,3
202243,1395,1
202244,1117,0
202245,1390,2
202246,1388,0
202247,1795,2
202248,1848,3
202249,2055,1
202250,2620,1
202251,2615,2
202252,2876,0
