semana,casos,obitos
201830,18,0
201831,26,0
201832,15,0
201833,9,0
201834,13,0
201835,26,0
201836,8,0
201837,14,0
201838,16,0
201839,19,0
201840,27,0
201841,16,0
201842,20,0
201843,33,0
201844,30,0
201845,47,0
201846,136,0
201847,217,0
201848,359,1
201849,605,0
201850,585,2
201851,659,0
201852,640,2
201901,235,0
201902,465,0
201903,520,0
201904,848,1
201905,1173,0
201906,1434,1
201907,1621,1
201908,2108,0
201909,2784,3
201910,3279,0
201911,4080,1
201912,4083,2
201913,4429,2
201914,3290,3
201915,4279,3
201916,3848,1
201917,3399,3
201918,3199,3
201919,3510,2
201920,2771,2
201921,2119,1
201922,1707,2
201923,1280,0
201924,1286,1
201925,1055,1
201926,946,0
201927,591,1
201928,406,0
201929,261,0
201930,254,0
201931,216,0
201932,138,1
201933,135,0
201934,126,0
201935,138,1
201936,71,0
201937,73,0
201938,89,0
201939,92,0
201940,108,0
201941,77,0
201942,95,0
201943,119,0
201944,135,0
201945,163,0
201946,202,0
201947,210,0
201948,245,0
201949,305,1
201950,364,1
201951,414,1
201952,426,2
202001,756,3
202002,1348,2
202003,2179,2
202004,3211,5
202005,3316,2
202006,3600,5
202007,3848,1
202008,3529,0
202009,3695,2
202010,3593,3
202011,3262,3
202012,2586,6
202013,2228,1
202014,2065,1
202015,1633,0
202016,1435,6
202017,1224,0
202018,1212,0
202019,955,2
202020,707,0
202021,529,1
202022,401,2
202023,294,0
202024,346,0
202025,335,0
202026,288,0
202027,219,0
202028,202,0
202029,212,1
202030,198,0
202031,143,0
202032,103,1
202033,126,1
202034,87,0
202035,124,0
202036,81,0
202037,138,0
202038,101,0
202039,90,0
202040,104,0
202041,81,0
202042,66,0
202043,55,0
202044,51,0
202045,107,0
202046,125,0
202047,222,0
202048,149,0
202049,186,2
202050,196,0
202051,129,0
202052,94,0
202053,54,0
202101,76,0
202102,217,0
202103,238,0
202104,271,1
202105,374,0
202106,505,0
202107,521,0
202108,571,0
202109,583,3
202110,603,2
202111,517,1
202112,486,1
202113,496,0
202114,671,0
202115,604,1
202116,575,1
202117,454,0
202118,332,1
202119,307,0
202120,254,0
202121,166,0
202122,126,0
202123,99,0
202124,84,0
202125,55,0
202126,31,0
202127,32,0
202128,27,1
202129,25,0
202130,18,0
202131,15,0
202132,15,0
202133,20,0
202134,24,1
202135,16,0
202136,14,0
202137,18,0
202138,18,0
202139,23,0
202140,16,0
202141,12,0
202142,19,0
202143,27,0
202144,19,0
202145,25,1
202146,27,0
202147,26,0
202148,57,0
202149,60,0
202150,54,0
202151,38,0
202152,57,0
202201,32,0
202202,81,0
202203,104,0
202204,102,0
202205,158,0
202206,171,0
202207,170,0
202208,206,0
202209,294,0
202210,442,3
202211,543,2
202212,622,1
202213,802,0
202214,930,0
202215,989,3
202216,1067,0
202217,1769,1
202218,1823,1
202219,1921,2
202220,1017,6
202221,942,0
202222,746,2
202223,821,0
202224,488,1
202225,526,0
202226,397,1
202227,493,1
202228,431,0
202229,338,0
202230,281,0
202231,340,0
202232,243,0
202233,215,0
202234,211,0
202235,205,0
202236,170,1
202237,169,0
202238,195,1
202239,221,0
202240,254,0
202241,190,0
202242,251,0
202243,336,0
202244,340,0
202245,598,1
202246,679,1
202247,675,2
202248,650,0
202249,525,0
202250,568,1
202251,474,0
202252,342,0
