semana,casos,obitos
201815,595,0
201816,575,2
201817,618,1
201818,483,0
201819,555,1
201820,621,0
201821,452,1
201822,329,0
201823,324,1
201824,276,0
201825,259,1
201826,233,0
201827,207,0
201828,179,0
201829,160,1
201830,168,1
201831,172,0
201832,146,0
201833,129,0
201834,121,0
201835,99,0
201836,94,0
201837,96,0
201838,105,0
201839,125,0
201840,153,0
201841,117,0
201842,182,0
201843,171,0
201844,230,1
201845,280,0
201846,326,0
201847,468,0
201848,511,0
201849,672,2
201850,896,1
201851,1136,2
201852,1122,0
201901,1922,1
201902,2814,1
201903,3810,4
201904,5829,4
201905,8388,11
201906,10264,11
201907,11628,11
201908,12985,15
201909,12447,11
201910,11339,7
201911,13622,7
201912,15765,13
201913,19412,9
201914,22349,14
201915,24136,19
201916,24250,22
201917,30135,20
201918,27543,18
201919,29796,23
201920,30896,18
201921,27641,20
201922,20056,19
201923,13146,7
201924,12183,8
201925,7776,3
201926,8085,6
201927,5635,5
201928,2883,3
201929,2468,4
201930,2033,0
201931,1709,1
201932,1352,1
201933,953,2
201934,883,2
201935,679,4
201936,570,1
201937,606,0
201938,685,1
201939,793,0
201940,743,1
201941,697,3
201942,717,2
201943,639,0
201944,695,2
201945,891,0
201946,878,2
201947,1092,1
201948,1261,2
201949,1464,0
201950,1644,2
201951,1914,0
201952,1703,3
202001,3778,1
202002,5750,6
202003,7914,9
202004,10533,13
202005,11965,5
202006,15482,6
202007,16085,16
202008,12801,9
202009,13533,12
202010,14096,12
202011,11884,7
202012,8473,14
202013,8604,11
202014,8037,8
202015,7486,8
202016,7448,6
202017,6353,8
202018,5796,6
202019,5178,5
202020,4055,1
202021,2570,0
202022,1938,1
202023,1586,1
202024,1562,1
202025,1524,2
202026,1114,2
202027,786,5
202028,764,3
202029,691,0
202030,542,3
202031,511,1
202032,405,2
202033,392,2
202034,293,1
202035,294,2
202036,320,1
202037,331,1
202038,299,0
202039,337,0
202040,316,4
202041,295,3
202042,276,0
202043,296,1
202044,212,0
202045,254,1
202046,306,0
202047,281,0
202048,318,1
202049,316,0
202050,397,3
202051,425,0
202052,352,0
202053,191,0
202101,433,0
202102,909,2
202103,1299,2
202104,1799,0
202105,2598,3
202106,3552,3
202107,4671,4
202108,5742,2
202109,6797,2
202110,7139,1
202111,7150,4
202112,8338,2
202113,9134,4
202114,13125,8
202115,12020,8
202116,11020,7
202117,10589,4
202118,8889,4
202119,7272,0
202120,5880,7
202121,4347,3
202122,3057,3
202123,3256,1
202124,2495,4
202125,1712,3
202126,1156,1
202127,877,5
202128,797,0
202129,581,1
202130,441,0
202131,390,0
202132,357,1
202133,378,0
202134,384,2
202135,320,2
202136,276,1
202137,367,0
202138,326,2
202139,347,3
202140,271,1
202141,275,0
202142,329,0
202143,315,0
202144,282,2
202145,397,1
202146,460,1
202147,551,1
202148,715,2
202149,910,0
202150,1239,1
202151,1083,2
202152,1506,4
202201,1009,1
202202,1523,1
202203,1822,0
202204,1754,1
202205,2209,2
202206,2824,3
202207,3703,4
202208,4696,5
202209,5643,6
202210,10321,12
202211,13336,17
202212,16517,18
202213,20401,15
202214,23706,23
202215,24236,18
202216,26569,24
202217,31453,38
202218,30720,36
202219,31272,21
202220,18755,20
202221,14770,29
202222,9915,11
202223,9051,12
202224,5360,7
202225,5190,6
202226,3717,2
202227,3294,2
202228,2559,2
202229,2307,2
202230,1977,1
202231,1847,1
202232,1342,1
202233,1275,4
202234,927,2
202235,857,2
202236,708,2
202237,791,1
202238,735,0
202239,589,0
202240,714,2
202241,630,2
202242,700,1
202243,756,0
202244,635,1
202245,844,1
202246,735,0
202247,920,1
202248,964,2
202249,926,1
202250,1288,1
202251,1323,4
202252,1475,3
